sample_id,latitude_deg,longitude_deg,lend_epithermal_cps,neutron_suppression_index,weh_wt_pct,weh_ppm,water_ice_probability,is_cold_trap
LEND_00355,-83.5758,-33.9677,4.1,0.118,1.8,1800,0.386,0
LEND_00356,-89.7349,-119.1017,3.83,0.176,1.55,1550,0.37,0
LEND_00357,-84.1422,171.8844,4.09,0.12,0.84,840,0.213,0
LEND_00358,-80.5977,127.1942,3.75,0.193,1.04,1040,0.285,0
LEND_00359,-84.2453,-0.6001,3.62,0.221,1.84,1840,0.445,0
LEND_00360,-86.1183,37.1684,3.82,0.179,1.08,1080,0.286,0
LEND_00361,-83.5671,-98.186,3.85,0.172,1.74,1740,0.403,0
LEND_00362,-85.4175,15.7633,3.83,0.175,0.86,860,0.244,0
LEND_00363,-84.5438,70.1892,4.07,0.126,1.68,1680,0.368,0
LEND_00364,-80.5854,5.4601,3.9,0.162,1.19,1190,0.298,0
LEND_00365,-86.139,176.5027,4.12,0.114,1.34,1340,0.3,0
LEND_00366,-80.3881,40.083,3.86,0.17,1.44,1440,0.347,0
LEND_00367,-80.9465,-46.4495,3.66,0.213,1.16,1160,0.318,0
LEND_00368,-88.0421,97.9747,2.74,0.41,3.93,3930,0.92,1
LEND_00369,-89.3064,-118.6335,4.11,0.117,0.8,800,0.204,0
LEND_00370,-88.9922,-41.5743,3.54,0.239,2.17,2170,0.514,0
LEND_00371,-89.8178,-55.0948,3.58,0.23,2.02,2020,0.482,0
LEND_00372,-89.0556,-24.5494,3.54,0.238,1.3,1300,0.355,0
LEND_00373,-83.1699,101.4407,3.8,0.184,0.37,370,0.159,0
LEND_00374,-89.2881,-5.6977,3.87,0.167,0.62,620,0.196,0
LEND_00375,-86.8102,105.8452,3.51,0.244,1.92,1920,0.471,0
LEND_00376,-81.5512,27.536,3.86,0.17,2.07,2070,0.461,0
LEND_00377,-89.7673,-56.855,3.78,0.188,0.61,610,0.205,0
LEND_00378,-81.8553,111.5923,4.04,0.131,1.7,1700,0.375,0
LEND_00379,-87.1815,-94.2157,4.08,0.122,1.48,1480,0.33,0
LEND_00380,-88.8184,-99.2221,3.98,0.144,0.88,880,0.232,0
LEND_00381,-83.0326,1.6211,3.83,0.176,1.13,1130,0.293,0
LEND_00382,-83.7106,-86.0943,3.65,0.215,1.59,1590,0.396,0
LEND_00383,-81.2253,-176.7287,4.09,0.12,0.49,490,0.149,0
LEND_00384,-82.6493,53.3871,3.74,0.196,0.66,660,0.218,0
LEND_00385,-81.9652,3.9938,3.75,0.194,0.36,360,0.162,0
LEND_00386,-87.1797,-19.6136,4.14,0.109,2.01,2010,0.42,0
LEND_00387,-88.2256,168.1087,4.18,0.1,1.39,1390,0.303,0
LEND_00388,-82.4939,25.6317,4.13,0.112,1.29,1290,0.291,0
LEND_00389,-81.9317,130.8354,4.2,0.097,1.64,1640,0.347,0
LEND_00390,-80.0949,-129.7979,4.11,0.117,2.18,2180,0.455,0
LEND_00391,-85.8738,24.9143,3.99,0.141,0.63,630,0.185,0
LEND_00392,-86.2798,132.4727,3.71,0.203,0.55,550,0.202,0
LEND_00393,-82.2359,29.9181,4.17,0.104,0.86,860,0.208,0
LEND_00394,-86.592,78.4851,4.11,0.115,2.02,2020,0.425,0
LEND_00395,-80.6924,-46.0643,3.67,0.211,1.08,1080,0.302,0
LEND_00396,-81.4159,-146.7182,3.84,0.174,1.81,1810,0.416,0
LEND_00397,-85.7101,-15.1559,2.83,0.392,5.39,5390,0.98,1
LEND_00398,-82.4913,-37.9874,4.17,0.104,1.24,1240,0.277,0
LEND_00399,-82.4546,132.1417,3.9,0.161,0.54,540,0.179,0
LEND_00400,-88.9688,-92.1617,3.67,0.21,1.08,1080,0.302,0
LEND_00401,-80.9745,168.0243,3.7,0.203,0.8,800,0.247,0
LEND_00402,-84.9475,164.9297,4.19,0.1,1.34,1340,0.293,0
LEND_00403,-81.7354,-90.8526,3.93,0.155,1.78,1780,0.401,0
LEND_00404,-86.7995,-54.7013,3.79,0.184,2.08,2080,0.47,0
LEND_00405,-81.0448,142.4001,3.85,0.172,0.84,840,0.239,0
LEND_00406,-86.108,167.984,3.57,0.232,1.71,1710,0.427,0
LEND_00407,-89.8916,-20.3619,3.55,0.236,1.98,1980,0.478,0
LEND_00408,-80.9462,-64.4411,3.91,0.158,0.54,540,0.177,0
LEND_00409,-89.0871,9.3938,3.86,0.17,1.41,1410,0.341,0
LEND_00410,-86.8069,67.5969,3.75,0.193,1.46,1460,0.362,0
LEND_00411,-80.4994,-81.5492,3.9,0.162,0.82,820,0.23,0
LEND_00412,-80.4939,85.1303,3.55,0.236,0.34,340,0.18,0
LEND_00413,-84.2656,-161.4034,4.16,0.105,0.79,790,0.196,0
LEND_00414,-83.6816,-162.254,3.71,0.203,1.41,1410,0.358,0
LEND_00415,-85.5155,-40.9364,3.55,0.237,0.67,670,0.24,0
LEND_00416,-87.0679,-52.7497,3.62,0.222,0.85,850,0.265,0
LEND_00417,-86.7134,-66.372,3.57,0.233,1.65,1650,0.416,0
LEND_00418,-83.2748,-3.2329,3.63,0.22,1.06,1060,0.303,0
LEND_00419,-82.4763,-64.5359,3.79,0.185,0.42,420,0.169,0
LEND_00420,-82.0842,-110.7871,3.21,0.309,4.13,4130,0.905,1
LEND_00421,-82.1038,-68.591,3.69,0.206,2.2,2200,0.503,0
LEND_00422,-89.0879,170.9655,3.81,0.182,0.8,800,0.236,0
LEND_00423,-85.0558,-31.9992,4.15,0.107,0.8,800,0.199,0
LEND_00424,-89.4244,-19.9034,3.71,0.203,0.62,620,0.214,0
LEND_00425,-84.5047,27.5562,4.06,0.128,0.82,820,0.213,0
LEND_00426,-85.5847,174.0027,3.61,0.224,1.39,1390,0.365,0
LEND_00427,-81.123,-93.0235,3.62,0.22,2.13,2130,0.498,0
LEND_00428,-86.4908,65.2616,3.82,0.179,1.45,1450,0.353,0
LEND_00429,-88.8293,77.7545,3.11,0.33,3.83,3830,0.862,1
LEND_00430,-88.5701,38.6368,4.13,0.111,1.04,1040,0.245,0
LEND_00431,-82.3849,-148.1118,3.54,0.24,0.35,350,0.183,0
LEND_00432,-83.8178,63.674,3.92,0.157,0.3,300,0.133,0
LEND_00433,-88.9888,-156.9259,3.19,0.314,4.22,4220,0.924,1
LEND_00434,-89.1589,34.6114,3.55,0.237,1.23,1230,0.342,0
LEND_00435,-82.9903,86.2492,4.01,0.137,0.36,360,0.134,0
LEND_00436,-89.2724,-104.0508,3.83,0.177,0.84,840,0.241,0
LEND_00437,-81.7814,122.9839,4.01,0.138,0.98,980,0.247,0
LEND_00438,-82.9376,-169.0726,4.08,0.123,1.79,1790,0.387,0
LEND_00439,-89.1865,123.7726,3.73,0.199,1.13,1130,0.305,0
LEND_00440,-89.1516,-14.2815,3.84,0.174,1.8,1800,0.414,0
LEND_00441,-80.1336,-101.6683,3.68,0.208,1.5,1500,0.377,0
LEND_00442,-86.2573,-131.8399,3.64,0.217,0.36,360,0.174,0
LEND_00443,-86.2936,163.1906,3.5,0.247,2.14,2140,0.513,0
LEND_00444,-81.872,-153.8404,3.14,0.324,4.61,4610,0.98,1
LEND_00445,-80.5275,-108.3264,3.81,0.181,0.82,820,0.24,0
LEND_00446,-80.14,-54.784,3.51,0.245,1.84,1840,0.457,0
LEND_00447,-82.4662,43.2845,3.51,0.246,0.66,660,0.243,0
LEND_00448,-86.2374,16.1284,3.7,0.204,1.06,1060,0.295,0
LEND_00449,-89.165,-134.7683,3.51,0.245,1.94,1940,0.475,0
LEND_00450,-82.2285,-75.6979,3.76,0.191,1.51,1510,0.37,0
LEND_00451,-84.416,-94.0494,3.54,0.238,0.87,870,0.277,0
LEND_00452,-85.7578,-103.1246,3.53,0.241,1.52,1520,0.397,0
LEND_00453,-80.9365,-31.988,3.97,0.147,1.84,1840,0.408,0
LEND_00454,-88.888,73.4513,4.13,0.111,1.07,1070,0.25,0
LEND_00455,-85.0737,-101.7169,3.79,0.186,1.39,1390,0.346,0
LEND_00456,-89.8865,-47.9956,4.09,0.121,2.18,2180,0.457,0
LEND_00457,-85.3134,-39.2697,3.52,0.243,2.13,2130,0.509,0
LEND_00458,-89.437,171.5244,4.04,0.13,1.27,1270,0.296,0
LEND_00459,-88.8118,163.6799,3.54,0.238,0.48,480,0.206,0
LEND_00460,-88.8247,108.0495,4.09,0.121,1.63,1630,0.357,0
LEND_00461,-83.5079,-93.0028,4.12,0.114,0.81,810,0.205,0
LEND_00462,-82.5396,-155.5066,4.05,0.129,1.57,1570,0.35,0
LEND_00463,-84.1663,-65.9145,4.07,0.124,0.97,970,0.238,0
LEND_00464,-80.3783,-83.954,3.89,0.163,1.67,1670,0.385,0
LEND_00465,-86.2513,2.1333,3.69,0.207,1.0,1000,0.286,0
LEND_00466,-87.1429,99.982,3.95,0.15,2.09,2090,0.455,0
LEND_00467,-81.314,128.9963,3.81,0.181,0.56,560,0.192,0
LEND_00468,-87.764,124.1511,3.5,0.247,0.43,430,0.201,0
LEND_00469,-80.3678,-50.5168,3.83,0.176,1.78,1780,0.411,0
LEND_00470,-89.8785,67.4044,3.96,0.149,1.06,1060,0.267,0
LEND_00471,-80.3012,-67.3797,3.51,0.245,1.18,1180,0.337,0
LEND_00472,-89.5684,-158.074,3.93,0.154,2.07,2070,0.453,0
LEND_00473,-81.0886,72.5635,3.96,0.149,1.42,1420,0.333,0
LEND_00474,-84.723,-176.4621,3.61,0.224,1.55,1550,0.394,0
LEND_00475,-80.0704,-32.6943,3.8,0.182,0.34,340,0.153,0
LEND_00476,-89.262,-61.4235,4.18,0.102,1.57,1570,0.337,0
LEND_00477,-84.4615,69.6159,4.12,0.114,1.04,1040,0.246,0
LEND_00478,-80.307,95.8484,3.79,0.185,1.17,1170,0.305,0
LEND_00479,-84.769,-70.5259,3.74,0.195,1.84,1840,0.432,0
LEND_00480,-83.706,112.1857,3.59,0.229,1.3,1300,0.351,0
LEND_00481,-83.0425,-74.19,3.52,0.242,2.18,2180,0.517,0
LEND_00482,-85.4546,-19.3225,3.71,0.203,1.81,1810,0.43,0
LEND_00483,-83.7244,81.7267,4.16,0.106,1.68,1680,0.358,0
LEND_00484,-84.1569,69.4513,4.17,0.103,1.42,1420,0.31,0
LEND_00485,-80.9884,175.4527,4.07,0.125,1.08,1080,0.259,0
LEND_00486,-89.5455,-98.942,3.75,0.194,0.4,400,0.17,0
LEND_00487,-87.1904,58.4344,3.6,0.226,0.34,340,0.175,0
LEND_00488,-80.4959,39.4855,3.92,0.158,0.39,390,0.15,0
LEND_00489,-81.0974,149.4354,3.95,0.15,2.12,2120,0.46,0
LEND_00490,-85.4434,-123.7096,3.01,0.352,4.85,4850,0.98,1
LEND_00491,-83.7987,90.6473,3.98,0.143,1.63,1630,0.368,0
LEND_00492,-87.2262,24.5767,4.02,0.135,1.43,1430,0.327,0
LEND_00493,-88.1188,-81.1203,4.05,0.129,1.39,1390,0.317,0
LEND_00494,-85.363,-9.2034,3.85,0.172,1.4,1400,0.34,0
LEND_00495,-86.4665,-59.8404,4.05,0.128,0.87,870,0.222,0
LEND_00496,-84.1634,28.5528,3.52,0.243,1.98,1980,0.482,0
LEND_00497,-89.2227,140.0402,3.98,0.145,2.05,2050,0.445,0
LEND_00498,-80.2561,24.9498,3.66,0.212,1.52,1520,0.382,0
LEND_00499,-80.1379,47.4201,3.69,0.207,1.94,1940,0.456,0
LEND_00500,-83.0184,6.7492,3.56,0.234,0.41,410,0.191,0
LEND_00501,-84.639,-161.5804,3.63,0.218,0.49,490,0.198,0
LEND_00502,-86.9047,-96.1709,3.14,0.325,4.52,4520,0.98,1
LEND_00503,-81.862,-2.8794,3.79,0.185,1.91,1910,0.44,0
LEND_00504,-83.1527,-68.3153,4.15,0.108,0.9,900,0.217,0
LEND_00505,-88.3738,-114.5651,3.61,0.223,1.34,1340,0.355,0
LEND_00506,-80.8907,1.4878,3.64,0.217,0.32,320,0.166,0
LEND_00507,-81.7746,-63.7885,3.89,0.163,2.17,2170,0.476,0
LEND_00508,-80.502,-87.0812,3.74,0.195,1.76,1760,0.417,0
LEND_00509,-82.7428,-12.9652,3.95,0.15,0.99,990,0.255,0
LEND_00510,-83.8658,-132.0177,3.8,0.184,2.17,2170,0.486,0
LEND_00511,-85.8176,153.9885,4.07,0.125,0.48,480,0.15,0
LEND_00512,-80.6727,132.3728,3.8,0.182,1.18,1180,0.306,0
LEND_00513,-81.3394,74.7434,3.9,0.161,0.41,410,0.155,0
LEND_00514,-89.5478,-141.763,3.72,0.199,0.94,940,0.27,0
LEND_00515,-89.7363,99.3158,3.99,0.141,0.72,720,0.202,0
LEND_00516,-86.2354,110.8646,3.96,0.149,0.9,900,0.238,0
LEND_00517,-81.8945,96.3953,3.78,0.188,2.1,2100,0.476,0
LEND_00518,-80.1272,-138.9723,3.69,0.206,1.11,1110,0.305,0
LEND_00519,-88.4958,51.8069,3.93,0.155,0.92,920,0.245,0
LEND_00520,-84.0587,120.3569,4.16,0.105,1.52,1520,0.329,0
LEND_00521,-86.1911,27.8472,3.59,0.227,1.6,1600,0.405,0
LEND_00522,-80.3009,52.7067,4.06,0.127,2.17,2170,0.458,0
LEND_00523,-81.5788,-14.9891,3.88,0.166,1.34,1340,0.326,0
LEND_00524,-81.6167,10.3346,3.87,0.168,1.73,1730,0.399,0
LEND_00525,-85.3131,-167.6243,4.17,0.103,1.03,1030,0.239,0
LEND_00526,-85.8518,50.0267,3.92,0.156,0.62,620,0.191,0
LEND_00527,-87.2659,-150.679,4.08,0.122,1.12,1120,0.265,0
LEND_00528,-89.4362,-23.3947,3.86,0.17,1.1,1100,0.285,0
LEND_00529,-81.3528,-74.6442,3.67,0.21,1.1,1100,0.305,0
LEND_00530,-81.871,16.3541,3.99,0.143,1.62,1620,0.366,0
LEND_00531,-80.0028,-131.9701,4.15,0.108,1.07,1070,0.249,0
LEND_00532,-80.0336,68.9916,4.09,0.121,2.11,2110,0.444,0
LEND_00533,-84.4457,106.2042,3.64,0.217,2.17,2170,0.503,0
LEND_00534,-82.3101,-121.1924,3.72,0.2,1.29,1290,0.334,0
LEND_00535,-80.5523,-142.4473,3.86,0.17,1.36,1360,0.332,0
LEND_00536,-81.5035,-127.6144,3.9,0.161,1.07,1070,0.275,0
LEND_00537,-87.5265,135.7659,3.64,0.218,0.98,980,0.287,0
LEND_00538,-85.4946,10.1481,3.66,0.213,2.17,2170,0.501,0
LEND_00539,-88.7084,-11.786,4.03,0.133,0.38,380,0.136,0
LEND_00540,-80.4595,-141.5837,4.01,0.137,1.08,1080,0.265,0
LEND_00541,-83.9383,53.8402,4.09,0.121,0.59,590,0.168,0
LEND_00542,-87.7136,132.4799,4.15,0.107,1.68,1680,0.359,0
LEND_00543,-83.283,118.1469,3.72,0.201,0.67,670,0.222,0
LEND_00544,-83.8187,45.3797,4.1,0.118,1.98,1980,0.419,0
LEND_00545,-86.4184,-152.8997,3.97,0.147,1.01,1010,0.257,0
LEND_00546,-88.8644,-139.5371,4.17,0.103,2.04,2040,0.422,0
LEND_00547,-83.2843,-162.2488,3.69,0.206,2.17,2170,0.498,0
LEND_00548,-84.7969,-87.3075,3.69,0.207,1.77,1770,0.425,0
LEND_00549,-82.2768,-131.1619,3.99,0.141,1.48,1480,0.34,0
LEND_00550,-84.7984,-86.3827,4.15,0.108,0.58,580,0.159,0
LEND_00551,-81.4782,-41.3791,4.08,0.123,2.07,2070,0.438,0
LEND_00552,-84.4809,159.4738,4.01,0.138,1.78,1780,0.393,0
LEND_00553,-84.3906,39.7354,3.77,0.189,0.85,850,0.249,0
LEND_00554,-81.2335,120.5906,4.0,0.139,1.19,1190,0.286,0
LEND_00555,-85.9652,75.7265,4.06,0.127,0.43,430,0.142,0
LEND_00556,-88.6598,-139.4989,4.03,0.134,1.55,1550,0.349,0
LEND_00557,-89.7122,84.9313,3.97,0.145,0.54,540,0.171,0
LEND_00558,-82.4486,-80.9644,3.53,0.24,1.54,1540,0.4,0
LEND_00559,-83.7969,50.0788,3.96,0.148,1.58,1580,0.361,0
LEND_00560,-82.9592,-57.2537,3.83,0.175,0.92,920,0.255,0
LEND_00561,-87.8704,179.162,4.17,0.103,2.1,2100,0.433,0
LEND_00562,-88.6363,-85.1215,3.93,0.156,1.78,1780,0.402,0
LEND_00563,-89.8546,-79.513,3.93,0.156,1.24,1240,0.303,0
LEND_00564,-86.4941,155.042,4.2,0.098,2.05,2050,0.422,0
LEND_00565,-84.1008,-171.128,3.57,0.233,1.93,1930,0.468,0
LEND_00566,-86.0776,70.808,2.8,0.397,5.62,5620,0.98,1
LEND_00567,-85.6253,81.1175,3.96,0.149,0.59,590,0.182,0
LEND_00568,-80.9584,121.0963,3.72,0.2,1.24,1240,0.325,0
LEND_00569,-86.5174,170.7982,3.74,0.195,1.94,1940,0.45,0
LEND_00570,-84.8601,171.2167,4.12,0.113,1.46,1460,0.322,0
LEND_00571,-82.1635,-156.5004,3.91,0.16,1.34,1340,0.324,0
LEND_00572,-86.0346,115.8622,3.57,0.232,2.11,2110,0.5,0
LEND_00573,-83.7791,52.6716,3.72,0.201,0.33,330,0.16,0
LEND_00574,-81.3764,53.0432,3.55,0.236,0.32,320,0.176,0
LEND_00575,-80.5048,-133.794,3.89,0.164,2.0,2000,0.445,0
LEND_00576,-88.5293,54.0674,3.62,0.221,0.37,370,0.178,0
LEND_00577,-80.7341,173.6937,3.08,0.338,5.49,5490,0.98,1
LEND_00578,-85.0788,148.2547,3.9,0.16,2.06,2060,0.455,0
LEND_00579,-87.4176,-21.913,3.54,0.238,1.61,1610,0.412,0
LEND_00580,-85.4086,-165.6187,3.71,0.202,1.53,1530,0.379,0
LEND_00581,-80.1997,-49.5743,3.93,0.155,1.55,1550,0.359,0
LEND_00582,-85.0738,117.5005,3.73,0.197,0.9,900,0.262,0
LEND_00583,-86.7125,72.5397,3.86,0.17,1.31,1310,0.323,0
LEND_00584,-83.666,-14.6363,4.14,0.11,1.5,1500,0.328,0
LEND_00585,-87.5985,-160.1634,3.75,0.195,0.88,880,0.257,0
LEND_00586,-89.2414,-26.3179,3.74,0.197,1.81,1810,0.427,0
LEND_00587,-88.7112,-11.151,4.07,0.124,0.91,910,0.227,0
LEND_00588,-88.7195,154.28,3.72,0.199,0.44,440,0.18,0
LEND_00589,-88.481,50.791,3.55,0.236,0.68,680,0.241,0
LEND_00590,-88.6117,-67.805,3.63,0.22,1.08,1080,0.306,0
LEND_00591,-83.5913,9.1146,4.16,0.104,2.03,2030,0.421,0
LEND_00592,-88.1812,-156.2201,4.15,0.107,1.09,1090,0.252,0
LEND_00593,-86.5433,170.1246,3.66,0.213,0.47,470,0.192,0
LEND_00594,-81.0321,-50.3784,3.89,0.164,0.67,670,0.204,0
LEND_00595,-85.2604,-7.9678,3.6,0.227,1.33,1330,0.355,0
LEND_00596,-83.3244,-52.0978,3.97,0.146,0.64,640,0.189,0
LEND_00597,-88.2768,65.7042,3.63,0.219,0.42,420,0.186,0
LEND_00598,-88.0771,58.4036,3.53,0.24,1.66,1660,0.422,0
LEND_00599,-89.5913,77.516,4.08,0.123,1.79,1790,0.387,0
LEND_00600,-88.3106,-83.4684,2.9,0.376,5.4,5400,0.98,1
LEND_00601,-87.2141,-66.3593,3.58,0.231,1.9,1900,0.461,0
LEND_00602,-88.2299,-134.9096,4.08,0.122,1.02,1020,0.246,0
LEND_00603,-89.113,55.9836,4.03,0.133,1.7,1700,0.375,0
LEND_00604,-88.7936,-165.673,3.98,0.144,1.41,1410,0.329,0
LEND_00605,-85.3922,35.1656,4.14,0.11,0.34,340,0.117,0
LEND_00606,-87.9367,133.0905,3.84,0.174,1.06,1060,0.28,0
LEND_00607,-86.3573,140.6996,3.59,0.228,0.4,400,0.187,0
LEND_00608,-84.9658,-18.3464,3.54,0.238,0.46,460,0.203,0
LEND_00609,-83.0961,-14.6507,3.72,0.199,0.41,410,0.174,0
LEND_00610,-89.6069,-152.2911,3.56,0.234,2.13,2130,0.504,0
LEND_00611,-82.0059,61.4754,3.87,0.167,1.9,1900,0.429,0
LEND_00612,-83.721,115.6534,3.51,0.245,1.13,1130,0.328,0
LEND_00613,-89.1824,-91.9242,3.81,0.181,0.77,770,0.23,0
LEND_00614,-81.2642,-28.3317,3.62,0.22,0.44,440,0.19,0
LEND_00615,-80.7913,121.9822,3.76,0.192,1.12,1120,0.3,0
LEND_00616,-89.3892,135.7634,3.97,0.146,1.44,1440,0.335,0
LEND_00617,-87.2312,-92.4552,3.75,0.194,1.81,1810,0.426,0
LEND_00618,-81.938,18.2054,3.74,0.196,0.4,400,0.171,0
LEND_00619,-82.5174,-110.7025,4.19,0.098,1.09,1090,0.247,0
LEND_00620,-88.1548,-143.3236,4.0,0.139,2.16,2160,0.462,0
LEND_00621,-87.9065,148.0034,3.01,0.352,5.25,5250,0.98,1
LEND_00622,-86.2953,115.3827,3.91,0.16,1.06,1060,0.273,0
LEND_00623,-85.1548,93.6126,3.93,0.154,0.82,820,0.226,0
LEND_00624,-83.8175,-162.4441,3.52,0.244,0.55,550,0.222,0
LEND_00625,-86.3109,123.7424,3.56,0.235,1.89,1890,0.461,0
LEND_00626,-85.3747,-22.3041,3.95,0.15,1.62,1620,0.369,0
LEND_00627,-82.5253,-56.7378,3.76,0.192,1.08,1080,0.293,0
LEND_00628,-89.6332,16.7315,3.54,0.239,1.0,1000,0.301,0
LEND_00629,-87.4756,-147.1128,3.71,0.203,1.87,1870,0.441,0
LEND_00630,-82.8665,92.3928,3.59,0.228,0.47,470,0.199,0
LEND_00631,-81.0479,29.6766,4.14,0.109,0.58,580,0.16,0
LEND_00632,-84.8832,-112.8276,3.64,0.217,2.02,2020,0.476,0
LEND_00633,-84.6789,-112.2364,3.6,0.226,1.85,1850,0.449,0
LEND_00634,-88.9283,-113.6705,3.94,0.153,1.77,1770,0.398,0
LEND_00635,-85.5259,-159.4791,3.87,0.169,1.49,1490,0.355,0
LEND_00636,-84.6738,31.6074,3.9,0.161,0.86,860,0.237,0
LEND_00637,-87.5753,122.5253,3.81,0.182,2.08,2080,0.469,0
LEND_00638,-87.3076,-173.7006,3.83,0.177,1.23,1230,0.312,0
LEND_00639,-86.2272,-162.3583,4.05,0.13,0.83,830,0.216,0
LEND_00640,-89.7993,26.1973,3.65,0.214,0.99,990,0.287,0
LEND_00641,-86.7792,115.0184,3.78,0.188,0.33,330,0.154,0
LEND_00642,-87.8855,-62.374,4.17,0.103,0.78,780,0.193,0
LEND_00643,-86.725,-54.1388,3.63,0.219,0.66,660,0.229,0
LEND_00644,-88.8024,34.6847,3.71,0.203,0.56,560,0.203,0
LEND_00645,-81.0947,-81.2834,3.63,0.218,0.36,360,0.175,0
LEND_00646,-84.0641,-170.421,3.51,0.244,0.73,730,0.255,0
LEND_00647,-83.209,84.6823,3.69,0.207,0.5,500,0.194,0
LEND_00648,-82.1083,45.234,3.53,0.24,0.39,390,0.191,0
LEND_00649,-85.0156,29.0722,3.61,0.224,0.56,560,0.214,0
LEND_00650,-89.1308,87.0063,2.81,0.397,3.87,3870,0.902,1
LEND_00651,-84.6289,63.0831,3.51,0.244,1.09,1090,0.32,0
LEND_00652,-84.1316,-105.8825,4.03,0.134,1.41,1410,0.323,0
LEND_00653,-82.5456,-53.1068,4.06,0.128,0.91,910,0.229,0
LEND_00654,-85.6834,-134.6003,3.79,0.185,0.57,570,0.196,0
LEND_00655,-88.7242,-133.2515,3.03,0.348,5.63,5630,0.98,1
LEND_00656,-87.1622,63.4305,3.98,0.145,1.28,1280,0.305,0
LEND_00657,-86.3692,129.096,4.02,0.135,1.71,1710,0.379,0
LEND_00658,-83.5408,166.5837,3.19,0.314,3.72,3720,0.833,1
LEND_00659,-84.2922,46.205,4.09,0.121,0.84,840,0.213,0
LEND_00660,-86.439,-113.7235,4.16,0.105,1.36,1360,0.3,0
LEND_00661,-80.1348,-141.9659,3.67,0.212,1.44,1440,0.368,0
LEND_00662,-83.9423,112.6263,3.98,0.144,0.97,970,0.248,0
LEND_00663,-87.6277,28.3523,4.02,0.135,1.57,1570,0.353,0
LEND_00664,-88.9822,42.5826,3.71,0.201,1.8,1800,0.428,0
LEND_00665,-88.4714,101.3264,3.83,0.176,0.99,990,0.268,0
LEND_00666,-87.5404,73.1798,3.57,0.233,0.33,330,0.176,0
LEND_00667,-88.3932,120.405,3.62,0.221,0.96,960,0.285,0
LEND_00668,-88.1343,-159.763,3.54,0.238,0.52,520,0.214,0
LEND_00669,-87.149,89.1074,3.89,0.163,0.6,600,0.191,0
LEND_00670,-88.2663,126.307,3.94,0.153,1.0,1000,0.258,0
LEND_00671,-81.0323,-76.9914,4.14,0.109,0.69,690,0.18,0
LEND_00672,-89.1977,50.561,3.88,0.166,2.08,2080,0.461,0
LEND_00673,-84.7549,-66.9017,3.68,0.208,1.54,1540,0.384,0
LEND_00674,-85.896,164.8696,3.54,0.238,1.28,1280,0.352,0
LEND_00675,-80.1762,-167.9675,4.12,0.114,0.32,320,0.115,0
LEND_00676,-88.8796,28.7254,3.84,0.175,0.5,500,0.179,0
LEND_00677,-86.0214,-120.0587,4.02,0.136,1.8,1800,0.395,0
LEND_00678,-80.3053,76.3993,3.51,0.245,1.04,1040,0.312,0
LEND_00679,-81.3449,-116.6795,3.84,0.174,0.39,390,0.158,0
LEND_00680,-81.8293,-95.262,3.73,0.198,1.87,1870,0.439,0
LEND_00681,-87.421,-2.0265,3.52,0.243,0.88,880,0.281,0
LEND_00682,-88.2911,149.3406,4.04,0.131,1.03,1030,0.253,0
LEND_00683,-83.3136,-103.7828,3.86,0.17,2.15,2150,0.476,0
LEND_00684,-80.7062,-128.0736,3.73,0.197,0.33,330,0.159,0
LEND_00685,-84.4324,93.2317,4.06,0.126,1.67,1670,0.367,0
LEND_00686,-84.2839,0.223,3.81,0.18,2.1,2100,0.472,0
LEND_00687,-87.2002,148.2426,3.5,0.247,0.42,420,0.2,0
LEND_00688,-82.3051,-127.2188,4.16,0.105,1.95,1950,0.407,0
LEND_00689,-88.1296,52.534,3.68,0.209,1.09,1090,0.303,0
LEND_00690,-86.7632,-96.1635,4.08,0.122,1.97,1970,0.419,0
LEND_00691,-85.7456,-123.5662,4.07,0.124,0.89,890,0.224,0
LEND_00692,-84.9239,66.0346,3.61,0.223,2.17,2170,0.506,0
LEND_00693,-87.5759,33.7265,3.83,0.176,1.53,1530,0.366,0
LEND_00694,-88.8516,91.7379,3.53,0.241,1.49,1490,0.392,0
LEND_00695,-83.8938,-68.5935,3.75,0.194,1.83,1830,0.43,0
LEND_00696,-87.1137,-18.7302,4.01,0.137,1.13,1130,0.274,0
LEND_00697,-84.1876,-34.0302,3.67,0.212,0.79,790,0.249,0
LEND_00698,-88.4564,174.2722,3.58,0.23,0.8,800,0.26,0
LEND_00699,-85.1886,-74.7904,3.85,0.171,0.93,930,0.255,0
LEND_00700,-84.6741,-73.8658,3.88,0.166,1.47,1470,0.351,0
LEND_00701,-89.4818,-52.3626,3.97,0.146,1.89,1890,0.416,0
LEND_00702,-86.634,23.2539,4.03,0.133,1.25,1250,0.294,0
LEND_00703,-88.6559,-89.1638,3.99,0.143,1.07,1070,0.266,0
LEND_00704,-89.3663,149.5044,4.09,0.12,1.81,1810,0.389,0
LEND_00705,-80.1004,-84.3532,3.66,0.214,0.85,850,0.261,0
LEND_00706,-86.7765,142.4937,3.9,0.162,1.61,1610,0.373,0
LEND_00707,-81.9013,-142.749,3.75,0.193,0.5,500,0.187,0
LEND_00708,-87.4536,56.3626,4.17,0.102,0.52,520,0.146,0
LEND_00709,-83.185,146.5148,3.81,0.181,1.52,1520,0.367,0
LEND_00710,-82.3977,-119.2502,4.17,0.103,0.46,460,0.135,0
LEND_00711,-84.0436,168.5977,4.04,0.132,0.59,590,0.173,0
