sample_id,latitude_deg,longitude_deg,diviner_max_temp_k,diviner_min_temp_k,diviner_temp_range_k,psr_cold_trap_flag,ice_stability_depth_cm
DIVINER_00361,-83.5671,-98.186,238.4,125.9,112.5,0,999.0
DIVINER_00362,-85.4175,15.7633,183.7,169.0,14.7,0,999.0
DIVINER_00363,-84.5438,70.1892,235.4,124.0,111.3,0,999.0
DIVINER_00364,-80.5854,5.4601,185.0,151.1,33.9,0,999.0
DIVINER_00365,-86.139,176.5027,200.2,183.0,17.3,0,999.0
DIVINER_00366,-80.3881,40.083,225.8,173.8,52.0,0,999.0
DIVINER_00367,-80.9465,-46.4495,226.6,143.4,83.2,0,999.0
DIVINER_00368,-88.0421,97.9747,100.8,50.3,50.5,1,0.0
DIVINER_00369,-89.3064,-118.6335,182.3,131.6,50.8,0,999.0
DIVINER_00370,-88.9922,-41.5743,188.0,186.9,1.0,0,999.0
DIVINER_00371,-89.8178,-55.0948,236.2,169.6,66.6,0,999.0
DIVINER_00372,-89.0556,-24.5494,184.9,146.2,38.7,0,999.0
DIVINER_00373,-83.1699,101.4407,184.7,142.3,42.5,0,999.0
DIVINER_00374,-89.2881,-5.6977,230.1,136.7,93.4,0,999.0
DIVINER_00375,-86.8102,105.8452,218.5,175.1,43.4,0,999.0
DIVINER_00376,-81.5512,27.536,201.1,150.4,50.7,0,999.0
DIVINER_00377,-89.7673,-56.855,189.9,143.1,46.8,0,999.0
DIVINER_00378,-81.8553,111.5923,233.1,183.4,49.7,0,999.0
DIVINER_00379,-87.1815,-94.2157,239.3,130.5,108.8,0,999.0
DIVINER_00380,-88.8184,-99.2221,183.0,138.5,44.5,0,999.0
DIVINER_00381,-83.0326,1.6211,213.2,144.1,69.1,0,999.0
DIVINER_00382,-83.7106,-86.0943,195.7,138.2,57.5,0,999.0
DIVINER_00383,-81.2253,-176.7287,229.9,161.0,69.0,0,999.0
DIVINER_00384,-82.6493,53.3871,200.8,162.1,38.7,0,999.0
DIVINER_00385,-81.9652,3.9938,222.9,123.8,99.0,0,999.0
DIVINER_00386,-87.1797,-19.6136,212.4,130.1,82.3,0,999.0
DIVINER_00387,-88.2256,168.1087,212.5,133.9,78.6,0,999.0
DIVINER_00388,-82.4939,25.6317,231.5,124.9,106.6,0,999.0
DIVINER_00389,-81.9317,130.8354,208.2,128.7,79.5,0,999.0
DIVINER_00390,-80.0949,-129.7979,230.7,136.8,94.0,0,999.0
DIVINER_00391,-85.8738,24.9143,201.8,144.2,57.6,0,999.0
DIVINER_00392,-86.2798,132.4727,190.5,175.4,15.1,0,999.0
DIVINER_00393,-82.2359,29.9181,207.3,135.3,72.1,0,999.0
DIVINER_00394,-86.592,78.4851,209.9,166.9,43.0,0,999.0
DIVINER_00395,-80.6924,-46.0643,208.7,124.1,84.7,0,999.0
DIVINER_00396,-81.4159,-146.7182,228.5,166.1,62.4,0,999.0
DIVINER_00397,-85.7101,-15.1559,73.3,34.5,38.8,1,0.0
DIVINER_00398,-82.4913,-37.9874,233.3,162.3,71.0,0,999.0
DIVINER_00399,-82.4546,132.1417,210.9,134.1,76.8,0,999.0
DIVINER_00400,-88.9688,-92.1617,193.5,143.1,50.4,0,999.0
DIVINER_00401,-80.9745,168.0243,187.8,176.4,11.4,0,999.0
DIVINER_00402,-84.9475,164.9297,232.1,150.2,81.9,0,999.0
DIVINER_00403,-81.7354,-90.8526,183.4,137.9,45.5,0,999.0
DIVINER_00404,-86.7995,-54.7013,187.1,185.3,1.8,0,999.0
DIVINER_00405,-81.0448,142.4001,183.8,164.6,19.2,0,999.0
DIVINER_00406,-86.108,167.984,205.4,176.4,29.0,0,999.0
DIVINER_00407,-89.8916,-20.3619,212.0,121.7,90.2,0,999.0
DIVINER_00408,-80.9462,-64.4411,181.2,143.8,37.4,0,999.0
DIVINER_00409,-89.0871,9.3938,210.9,152.1,58.8,0,999.0
DIVINER_00410,-86.8069,67.5969,203.6,161.1,42.5,0,999.0
DIVINER_00411,-80.4994,-81.5492,226.4,133.3,93.1,0,999.0
DIVINER_00412,-80.4939,85.1303,229.8,154.9,74.9,0,999.0
DIVINER_00413,-84.2656,-161.4034,221.1,168.0,53.1,0,999.0
DIVINER_00414,-83.6816,-162.254,208.4,144.2,64.2,0,999.0
DIVINER_00415,-85.5155,-40.9364,193.0,168.4,24.6,0,999.0
DIVINER_00416,-87.0679,-52.7497,230.8,147.3,83.6,0,999.0
DIVINER_00417,-86.7134,-66.372,200.5,152.9,47.6,0,999.0
DIVINER_00418,-83.2748,-3.2329,201.4,129.4,72.0,0,999.0
DIVINER_00419,-82.4763,-64.5359,235.0,165.6,69.4,0,999.0
DIVINER_00420,-82.0842,-110.7871,84.5,26.6,58.0,1,0.0
DIVINER_00421,-82.1038,-68.591,233.9,178.0,55.9,0,999.0
DIVINER_00422,-89.0879,170.9655,239.9,158.7,81.2,0,999.0
DIVINER_00423,-85.0558,-31.9992,232.1,159.2,72.9,0,999.0
DIVINER_00424,-89.4244,-19.9034,222.3,183.9,38.4,0,999.0
DIVINER_00425,-84.5047,27.5562,197.6,131.7,65.9,0,999.0
DIVINER_00426,-85.5847,174.0027,237.2,157.1,80.1,0,999.0
DIVINER_00427,-81.123,-93.0235,232.6,146.8,85.8,0,999.0
DIVINER_00428,-86.4908,65.2616,194.4,187.6,6.8,0,999.0
DIVINER_00429,-88.8293,77.7545,44.1,47.3,-3.1,1,0.0
DIVINER_00430,-88.5701,38.6368,184.2,173.0,11.2,0,999.0
DIVINER_00431,-82.3849,-148.1118,237.2,134.3,102.9,0,999.0
DIVINER_00432,-83.8178,63.674,214.4,136.6,77.8,0,999.0
DIVINER_00433,-88.9888,-156.9259,67.5,56.0,11.6,1,0.0
DIVINER_00434,-89.1589,34.6114,197.5,164.7,32.8,0,999.0
DIVINER_00435,-82.9903,86.2492,238.8,146.0,92.9,0,999.0
DIVINER_00436,-89.2724,-104.0508,216.9,141.8,75.1,0,999.0
DIVINER_00437,-81.7814,122.9839,205.2,164.6,40.6,0,999.0
DIVINER_00438,-82.9376,-169.0726,210.0,178.0,32.0,0,999.0
DIVINER_00439,-89.1865,123.7726,185.9,129.3,56.6,0,999.0
DIVINER_00440,-89.1516,-14.2815,184.5,184.3,0.2,0,999.0
DIVINER_00441,-80.1336,-101.6683,215.6,122.4,93.2,0,999.0
DIVINER_00442,-86.2573,-131.8399,210.7,126.7,84.1,0,999.0
DIVINER_00443,-86.2936,163.1906,201.5,178.7,22.9,0,999.0
DIVINER_00444,-81.872,-153.8404,93.6,51.9,41.7,1,0.0
DIVINER_00445,-80.5275,-108.3264,184.4,185.7,-1.4,0,999.0
DIVINER_00446,-80.14,-54.784,44.1,49.3,-5.1,1,0.0
DIVINER_00447,-82.4662,43.2845,197.6,184.8,12.8,0,999.0
DIVINER_00448,-86.2374,16.1284,184.3,136.8,47.5,0,999.0
DIVINER_00449,-89.165,-134.7683,190.2,163.2,27.0,0,999.0
DIVINER_00450,-82.2285,-75.6979,185.7,189.6,-3.9,0,999.0
DIVINER_00451,-84.416,-94.0494,190.7,146.3,44.4,0,999.0
DIVINER_00452,-85.7578,-103.1246,205.0,120.1,84.9,0,999.0
DIVINER_00453,-80.9365,-31.988,224.3,124.5,99.8,0,999.0
DIVINER_00454,-88.888,73.4513,196.3,180.1,16.2,0,999.0
DIVINER_00455,-85.0737,-101.7169,206.2,154.4,51.7,0,999.0
DIVINER_00456,-89.8865,-47.9956,235.7,157.6,78.2,0,999.0
DIVINER_00457,-85.3134,-39.2697,197.7,176.0,21.8,0,999.0
DIVINER_00458,-89.437,171.5244,227.7,176.8,50.9,0,999.0
DIVINER_00459,-88.8118,163.6799,189.5,153.4,36.0,0,999.0
DIVINER_00460,-88.8247,108.0495,190.7,180.1,10.6,0,999.0
DIVINER_00461,-83.5079,-93.0028,207.4,152.8,54.6,0,999.0
DIVINER_00462,-82.5396,-155.5066,194.0,167.3,26.8,0,999.0
DIVINER_00463,-84.1663,-65.9145,234.2,122.3,111.8,0,999.0
DIVINER_00464,-80.3783,-83.954,183.0,129.7,53.4,0,999.0
DIVINER_00465,-86.2513,2.1333,215.8,179.6,36.2,0,999.0
DIVINER_00466,-87.1429,99.982,216.3,141.9,74.3,0,999.0
DIVINER_00467,-81.314,128.9963,184.0,143.4,40.5,0,999.0
DIVINER_00468,-87.764,124.1511,224.0,166.4,57.5,0,999.0
DIVINER_00469,-80.3678,-50.5168,208.1,161.5,46.7,0,999.0
DIVINER_00470,-89.8785,67.4044,223.4,125.8,97.6,0,999.0
DIVINER_00471,-80.3012,-67.3797,229.6,173.6,56.0,0,999.0
DIVINER_00472,-89.5684,-158.074,199.4,163.2,36.2,0,999.0
DIVINER_00473,-81.0886,72.5635,209.1,179.9,29.2,0,999.0
DIVINER_00474,-84.723,-176.4621,195.6,157.5,38.2,0,999.0
DIVINER_00475,-80.0704,-32.6943,192.1,149.0,43.1,0,999.0
DIVINER_00476,-89.262,-61.4235,180.0,146.0,34.0,0,999.0
DIVINER_00477,-84.4615,69.6159,237.8,120.3,117.5,0,999.0
DIVINER_00478,-80.307,95.8484,206.5,122.8,83.7,0,999.0
DIVINER_00479,-84.769,-70.5259,180.8,129.2,51.6,0,999.0
DIVINER_00480,-83.706,112.1857,180.5,185.1,-4.5,0,999.0
DIVINER_00481,-83.0425,-74.19,197.3,181.6,15.7,0,999.0
DIVINER_00482,-85.4546,-19.3225,180.8,154.8,26.0,0,999.0
DIVINER_00483,-83.7244,81.7267,202.5,132.6,69.9,0,999.0
DIVINER_00484,-84.1569,69.4513,183.8,130.2,53.5,0,999.0
DIVINER_00485,-80.9884,175.4527,182.4,137.9,44.4,0,999.0
DIVINER_00486,-89.5455,-98.942,220.2,183.6,36.6,0,999.0
DIVINER_00487,-87.1904,58.4344,234.4,156.5,77.9,0,999.0
DIVINER_00488,-80.4959,39.4855,204.6,176.3,28.3,0,999.0
DIVINER_00489,-81.0974,149.4354,230.2,155.5,74.7,0,999.0
DIVINER_00490,-85.4434,-123.7096,64.5,30.7,33.9,1,0.0
DIVINER_00491,-83.7987,90.6473,226.7,162.7,64.0,0,999.0
DIVINER_00492,-87.2262,24.5767,183.8,122.2,61.6,0,999.0
DIVINER_00493,-88.1188,-81.1203,230.3,151.2,79.1,0,999.0
DIVINER_00494,-85.363,-9.2034,232.9,180.5,52.5,0,999.0
DIVINER_00495,-86.4665,-59.8404,227.2,154.2,72.9,0,999.0
DIVINER_00496,-84.1634,28.5528,229.2,150.5,78.8,0,999.0
DIVINER_00497,-89.2227,140.0402,213.7,156.9,56.8,0,999.0
DIVINER_00498,-80.2561,24.9498,195.9,146.7,49.2,0,999.0
DIVINER_00499,-80.1379,47.4201,218.6,156.1,62.5,0,999.0
DIVINER_00500,-83.0184,6.7492,206.4,129.5,76.9,0,999.0
DIVINER_00501,-84.639,-161.5804,180.3,187.8,-7.4,0,999.0
DIVINER_00502,-86.9047,-96.1709,54.4,51.8,2.6,1,0.0
DIVINER_00503,-81.862,-2.8794,219.1,153.8,65.2,0,999.0
DIVINER_00504,-83.1527,-68.3153,180.8,134.7,46.1,0,999.0
DIVINER_00505,-88.3738,-114.5651,217.3,124.1,93.2,0,999.0
DIVINER_00506,-80.8907,1.4878,219.2,165.6,53.5,0,999.0
DIVINER_00507,-81.7746,-63.7885,189.5,189.0,0.5,0,999.0
DIVINER_00508,-80.502,-87.0812,205.9,172.5,33.4,0,999.0
DIVINER_00509,-82.7428,-12.9652,237.9,137.8,100.1,0,999.0
DIVINER_00510,-83.8658,-132.0177,233.1,154.5,78.5,0,999.0
DIVINER_00511,-85.8176,153.9885,204.6,123.5,81.2,0,999.0
DIVINER_00512,-80.6727,132.3728,201.0,157.2,43.8,0,999.0
DIVINER_00513,-81.3394,74.7434,187.4,127.0,60.5,0,999.0
DIVINER_00514,-89.5478,-141.763,182.1,175.6,6.5,0,999.0
DIVINER_00515,-89.7363,99.3158,197.8,124.0,73.9,0,999.0
DIVINER_00516,-86.2354,110.8646,236.4,120.7,115.8,0,999.0
DIVINER_00517,-81.8945,96.3953,237.5,180.3,57.2,0,999.0
DIVINER_00518,-80.1272,-138.9723,228.8,186.0,42.8,0,999.0
DIVINER_00519,-88.4958,51.8069,201.0,126.1,75.0,0,999.0
DIVINER_00520,-84.0587,120.3569,188.6,139.5,49.1,0,999.0
DIVINER_00521,-86.1911,27.8472,215.7,171.9,43.8,0,999.0
DIVINER_00522,-80.3009,52.7067,218.8,157.8,61.0,0,999.0
DIVINER_00523,-81.5788,-14.9891,205.5,186.4,19.0,0,999.0
DIVINER_00524,-81.6167,10.3346,221.5,147.2,74.3,0,999.0
DIVINER_00525,-85.3131,-167.6243,224.8,120.2,104.6,0,999.0
DIVINER_00526,-85.8518,50.0267,227.0,121.4,105.6,0,999.0
DIVINER_00527,-87.2659,-150.679,210.1,159.5,50.6,0,999.0
DIVINER_00528,-89.4362,-23.3947,227.5,172.6,54.9,0,999.0
DIVINER_00529,-81.3528,-74.6442,181.5,175.3,6.2,0,999.0
DIVINER_00530,-81.871,16.3541,220.8,183.8,37.0,0,999.0
DIVINER_00531,-80.0028,-131.9701,194.1,136.0,58.1,0,999.0
DIVINER_00532,-80.0336,68.9916,196.2,171.7,24.5,0,999.0
DIVINER_00533,-84.4457,106.2042,185.5,177.9,7.6,0,999.0
DIVINER_00534,-82.3101,-121.1924,76.7,26.2,50.5,1,0.0
DIVINER_00535,-80.5523,-142.4473,239.5,148.8,90.7,0,999.0
DIVINER_00536,-81.5035,-127.6144,50.1,28.7,21.4,1,0.0
DIVINER_00537,-87.5265,135.7659,235.7,158.6,77.1,0,999.0
DIVINER_00538,-85.4946,10.1481,189.8,161.8,27.9,0,999.0
DIVINER_00539,-88.7084,-11.786,192.2,139.7,52.5,0,999.0
DIVINER_00540,-80.4595,-141.5837,213.5,167.8,45.6,0,999.0
DIVINER_00541,-83.9383,53.8402,201.0,169.7,31.3,0,999.0
DIVINER_00542,-87.7136,132.4799,218.6,133.7,84.9,0,999.0
DIVINER_00543,-83.283,118.1469,205.3,151.1,54.3,0,999.0
DIVINER_00544,-83.8187,45.3797,228.7,149.5,79.1,0,999.0
DIVINER_00545,-86.4184,-152.8997,205.9,172.4,33.5,0,999.0
DIVINER_00546,-88.8644,-139.5371,214.3,166.7,47.7,0,999.0
DIVINER_00547,-83.2843,-162.2488,199.3,153.3,45.9,0,999.0
DIVINER_00548,-84.7969,-87.3075,222.2,165.7,56.6,0,999.0
DIVINER_00549,-82.2768,-131.1619,219.3,138.4,80.9,0,999.0
DIVINER_00550,-84.7984,-86.3827,203.8,136.3,67.6,0,999.0
DIVINER_00551,-81.4782,-41.3791,196.6,136.8,59.8,0,999.0
DIVINER_00552,-84.4809,159.4738,216.8,122.1,94.8,0,999.0
DIVINER_00553,-84.3906,39.7354,236.6,168.4,68.2,0,999.0
DIVINER_00554,-81.2335,120.5906,188.0,189.0,-1.1,0,999.0
DIVINER_00555,-85.9652,75.7265,227.9,141.6,86.3,0,999.0
DIVINER_00556,-88.6598,-139.4989,212.6,185.1,27.5,0,999.0
DIVINER_00557,-89.7122,84.9313,211.5,162.5,49.1,0,999.0
DIVINER_00558,-82.4486,-80.9644,237.7,135.7,102.0,0,999.0
DIVINER_00559,-83.7969,50.0788,216.4,120.8,95.5,0,999.0
DIVINER_00560,-82.9592,-57.2537,229.8,170.7,59.2,0,999.0
DIVINER_00561,-87.8704,179.162,210.9,168.8,42.1,0,999.0
DIVINER_00562,-88.6363,-85.1215,195.0,136.0,58.9,0,999.0
DIVINER_00563,-89.8546,-79.513,221.7,143.3,78.4,0,999.0
DIVINER_00564,-86.4941,155.042,235.4,182.9,52.5,0,999.0
DIVINER_00565,-84.1008,-171.128,230.5,131.0,99.5,0,999.0
DIVINER_00566,-86.0776,70.808,191.9,178.5,13.4,0,999.0
DIVINER_00567,-85.6253,81.1175,199.0,131.8,67.2,0,999.0
DIVINER_00568,-80.9584,121.0963,211.0,153.7,57.3,0,999.0
DIVINER_00569,-86.5174,170.7982,99.6,62.6,37.0,1,0.0
DIVINER_00570,-84.8601,171.2167,191.6,153.0,38.6,0,999.0
DIVINER_00571,-82.1635,-156.5004,193.8,140.2,53.6,0,999.0
DIVINER_00572,-86.0346,115.8622,41.0,42.7,-1.7,1,0.0
DIVINER_00573,-83.7791,52.6716,53.0,30.8,22.2,1,0.0
DIVINER_00574,-81.3764,53.0432,230.4,139.3,91.1,0,999.0
DIVINER_00575,-80.5048,-133.794,236.0,162.7,73.3,0,999.0
DIVINER_00576,-88.5293,54.0674,198.5,179.3,19.2,0,999.0
DIVINER_00577,-80.7341,173.6937,231.6,178.6,53.0,0,999.0
DIVINER_00578,-85.0788,148.2547,220.0,131.7,88.3,0,999.0
DIVINER_00579,-87.4176,-21.913,237.5,165.8,71.6,0,999.0
DIVINER_00580,-85.4086,-165.6187,196.3,162.2,34.2,0,999.0
DIVINER_00581,-80.1997,-49.5743,196.2,139.7,56.4,0,999.0
DIVINER_00582,-85.0738,117.5005,222.3,147.4,74.9,0,999.0
DIVINER_00583,-86.7125,72.5397,235.7,140.0,95.7,0,999.0
DIVINER_00584,-83.666,-14.6363,229.5,157.6,71.9,0,999.0
DIVINER_00585,-87.5985,-160.1634,223.6,176.3,47.4,0,999.0
DIVINER_00586,-89.2414,-26.3179,203.2,181.4,21.8,0,999.0
DIVINER_00587,-88.7112,-11.151,223.1,170.6,52.5,0,999.0
DIVINER_00588,-88.7195,154.28,228.1,153.8,74.2,0,999.0
DIVINER_00589,-88.481,50.791,225.2,187.1,38.1,0,999.0
DIVINER_00590,-88.6117,-67.805,220.6,159.5,61.1,0,999.0
DIVINER_00591,-83.5913,9.1146,182.8,153.5,29.3,0,999.0
DIVINER_00592,-88.1812,-156.2201,219.6,180.0,39.6,0,999.0
DIVINER_00593,-86.5433,170.1246,208.7,132.9,75.8,0,999.0
DIVINER_00594,-81.0321,-50.3784,237.7,131.1,106.6,0,999.0
DIVINER_00595,-85.2604,-7.9678,216.4,174.8,41.7,0,999.0
DIVINER_00596,-83.3244,-52.0978,216.5,180.9,35.6,0,999.0
DIVINER_00597,-88.2768,65.7042,239.6,125.1,114.5,0,999.0
DIVINER_00598,-88.0771,58.4036,185.6,173.5,12.1,0,999.0
DIVINER_00599,-89.5913,77.516,196.6,149.7,46.9,0,999.0
DIVINER_00600,-88.3106,-83.4684,219.4,169.3,50.1,0,999.0
DIVINER_00601,-87.2141,-66.3593,198.9,129.4,69.5,0,999.0
DIVINER_00602,-88.2299,-134.9096,200.8,188.1,12.7,0,999.0
DIVINER_00603,-89.113,55.9836,233.6,181.7,51.9,0,999.0
DIVINER_00604,-88.7936,-165.673,214.8,148.4,66.3,0,999.0
DIVINER_00605,-85.3922,35.1656,186.2,182.5,3.6,0,999.0
DIVINER_00606,-87.9367,133.0905,198.7,182.6,16.0,0,999.0
DIVINER_00607,-86.3573,140.6996,184.6,152.3,32.3,0,999.0
DIVINER_00608,-84.9658,-18.3464,213.4,186.3,27.1,0,999.0
DIVINER_00609,-83.0961,-14.6507,190.4,188.4,2.0,0,999.0
DIVINER_00610,-89.6069,-152.2911,231.4,135.2,96.2,0,999.0
DIVINER_00611,-82.0059,61.4754,214.6,124.7,90.0,0,999.0
DIVINER_00612,-83.721,115.6534,183.6,143.2,40.4,0,999.0
DIVINER_00613,-89.1824,-91.9242,198.1,154.2,43.8,0,999.0
DIVINER_00614,-81.2642,-28.3317,217.0,126.5,90.5,0,999.0
DIVINER_00615,-80.7913,121.9822,200.1,129.8,70.3,0,999.0
DIVINER_00616,-89.3892,135.7634,210.8,188.0,22.8,0,999.0
DIVINER_00617,-87.2312,-92.4552,234.6,171.6,63.0,0,999.0
DIVINER_00618,-81.938,18.2054,201.0,181.2,19.8,0,999.0
DIVINER_00619,-82.5174,-110.7025,200.2,188.0,12.2,0,999.0
DIVINER_00620,-88.1548,-143.3236,229.2,146.5,82.7,0,999.0
DIVINER_00621,-87.9065,148.0034,199.1,168.2,31.0,0,999.0
DIVINER_00622,-86.2953,115.3827,184.7,132.9,51.8,0,999.0
DIVINER_00623,-85.1548,93.6126,190.9,158.6,32.2,0,999.0
DIVINER_00624,-83.8175,-162.4441,236.9,134.7,102.2,0,999.0
DIVINER_00625,-86.3109,123.7424,236.0,131.2,104.8,0,999.0
DIVINER_00626,-85.3747,-22.3041,41.7,32.9,8.8,1,0.0
DIVINER_00627,-82.5253,-56.7378,213.2,160.6,52.6,0,999.0
DIVINER_00628,-89.6332,16.7315,188.2,186.5,1.8,0,999.0
DIVINER_00629,-87.4756,-147.1128,220.5,128.6,91.9,0,999.0
DIVINER_00630,-82.8665,92.3928,191.1,155.2,36.0,0,999.0
DIVINER_00631,-81.0479,29.6766,183.0,168.1,14.9,0,999.0
DIVINER_00632,-84.8832,-112.8276,229.5,154.7,74.8,0,999.0
DIVINER_00633,-84.6789,-112.2364,199.5,183.8,15.7,0,999.0
DIVINER_00634,-88.9283,-113.6705,186.5,131.6,54.9,0,999.0
DIVINER_00635,-85.5259,-159.4791,230.0,121.7,108.3,0,999.0
DIVINER_00636,-84.6738,31.6074,225.7,146.8,78.9,0,999.0
DIVINER_00637,-87.5753,122.5253,221.0,158.9,62.1,0,999.0
DIVINER_00638,-87.3076,-173.7006,234.7,137.8,96.9,0,999.0
DIVINER_00639,-86.2272,-162.3583,209.4,131.8,77.6,0,999.0
DIVINER_00640,-89.7993,26.1973,187.7,176.3,11.3,0,999.0
DIVINER_00641,-86.7792,115.0184,52.9,58.4,-5.5,1,0.0
DIVINER_00642,-87.8855,-62.374,199.1,151.0,48.1,0,999.0
DIVINER_00643,-86.725,-54.1388,185.2,186.8,-1.6,0,999.0
DIVINER_00644,-88.8024,34.6847,212.1,162.9,49.2,0,999.0
DIVINER_00645,-81.0947,-81.2834,180.9,154.8,26.0,0,999.0
DIVINER_00646,-84.0641,-170.421,206.6,145.2,61.4,0,999.0
DIVINER_00647,-83.209,84.6823,190.7,156.4,34.3,0,999.0
DIVINER_00648,-82.1083,45.234,202.1,171.4,30.7,0,999.0
DIVINER_00649,-85.0156,29.0722,220.5,177.6,42.9,0,999.0
DIVINER_00650,-89.1308,87.0063,201.1,165.5,35.6,0,999.0
DIVINER_00651,-84.6289,63.0831,200.5,175.3,25.2,0,999.0
DIVINER_00652,-84.1316,-105.8825,239.4,126.2,113.3,0,999.0
DIVINER_00653,-82.5456,-53.1068,223.1,121.0,102.1,0,999.0
DIVINER_00654,-85.6834,-134.6003,210.8,171.4,39.4,0,999.0
DIVINER_00655,-88.7242,-133.2515,214.8,138.3,76.4,0,999.0
DIVINER_00656,-87.1622,63.4305,217.2,181.4,35.8,0,999.0
DIVINER_00657,-86.3692,129.096,181.5,157.5,24.0,0,999.0
DIVINER_00658,-83.5408,166.5837,184.8,153.5,31.3,0,999.0
DIVINER_00659,-84.2922,46.205,219.0,174.1,44.9,0,999.0
DIVINER_00660,-86.439,-113.7235,201.9,171.9,30.0,0,999.0
DIVINER_00661,-80.1348,-141.9659,183.3,169.3,14.0,0,999.0
DIVINER_00662,-83.9423,112.6263,197.9,168.3,29.6,0,999.0
DIVINER_00663,-87.6277,28.3523,187.8,156.1,31.7,0,999.0
DIVINER_00664,-88.9822,42.5826,235.0,184.9,50.1,0,999.0
DIVINER_00665,-88.4714,101.3264,192.2,182.3,9.8,0,999.0
DIVINER_00666,-87.5404,73.1798,188.6,143.1,45.6,0,999.0
DIVINER_00667,-88.3932,120.405,217.6,176.3,41.2,0,999.0
DIVINER_00668,-88.1343,-159.763,211.3,182.4,28.9,0,999.0
DIVINER_00669,-87.149,89.1074,214.6,163.3,51.3,0,999.0
DIVINER_00670,-88.2663,126.307,206.2,158.9,47.3,0,999.0
DIVINER_00671,-81.0323,-76.9914,208.0,167.0,41.0,0,999.0
DIVINER_00672,-89.1977,50.561,226.7,131.4,95.3,0,999.0
DIVINER_00673,-84.7549,-66.9017,193.2,126.1,67.1,0,999.0
DIVINER_00674,-85.896,164.8696,203.8,177.4,26.4,0,999.0
DIVINER_00675,-80.1762,-167.9675,237.5,160.1,77.3,0,999.0
DIVINER_00676,-88.8796,28.7254,191.4,128.6,62.8,0,999.0
DIVINER_00677,-86.0214,-120.0587,197.6,149.1,48.5,0,999.0
DIVINER_00678,-80.3053,76.3993,191.5,140.9,50.6,0,999.0
DIVINER_00679,-81.3449,-116.6795,181.2,181.3,-0.1,0,999.0
DIVINER_00680,-81.8293,-95.262,196.2,155.5,40.7,0,999.0
DIVINER_00681,-87.421,-2.0265,182.8,160.4,22.4,0,999.0
DIVINER_00682,-88.2911,149.3406,189.3,136.5,52.8,0,999.0
DIVINER_00683,-83.3136,-103.7828,201.8,175.9,25.8,0,999.0
DIVINER_00684,-80.7062,-128.0736,181.2,185.1,-3.9,0,999.0
DIVINER_00685,-84.4324,93.2317,225.2,175.5,49.7,0,999.0
DIVINER_00686,-84.2839,0.223,227.7,154.5,73.2,0,999.0
DIVINER_00687,-87.2002,148.2426,204.7,178.5,26.2,0,999.0
DIVINER_00688,-82.3051,-127.2188,239.1,133.2,105.9,0,999.0
DIVINER_00689,-88.1296,52.534,220.7,127.9,92.8,0,999.0
DIVINER_00690,-86.7632,-96.1635,224.6,150.7,73.9,0,999.0
DIVINER_00691,-85.7456,-123.5662,191.5,132.7,58.8,0,999.0
DIVINER_00692,-84.9239,66.0346,230.2,138.1,92.1,0,999.0
DIVINER_00693,-87.5759,33.7265,236.7,161.0,75.7,0,999.0
DIVINER_00694,-88.8516,91.7379,194.2,148.3,45.9,0,999.0
DIVINER_00695,-83.8938,-68.5935,221.2,180.6,40.6,0,999.0
DIVINER_00696,-87.1137,-18.7302,80.3,47.2,33.1,1,0.0
DIVINER_00697,-84.1876,-34.0302,198.3,189.8,8.5,0,999.0
DIVINER_00698,-88.4564,174.2722,208.5,145.2,63.3,0,999.0
DIVINER_00699,-85.1886,-74.7904,185.9,156.1,29.8,0,999.0
DIVINER_00700,-84.6741,-73.8658,190.4,129.3,61.1,0,999.0
DIVINER_00701,-89.4818,-52.3626,183.7,160.6,23.1,0,999.0
DIVINER_00702,-86.634,23.2539,213.6,187.3,26.3,0,999.0
DIVINER_00703,-88.6559,-89.1638,217.5,172.5,45.1,0,999.0
DIVINER_00704,-89.3663,149.5044,235.0,137.1,97.9,0,999.0
DIVINER_00705,-80.1004,-84.3532,212.5,151.0,61.5,0,999.0
DIVINER_00706,-86.7765,142.4937,195.6,149.8,45.9,0,999.0
DIVINER_00707,-81.9013,-142.749,183.6,126.9,56.7,0,999.0
DIVINER_00708,-87.4536,56.3626,233.1,182.0,51.1,0,999.0
DIVINER_00709,-83.185,146.5148,208.7,146.7,62.0,0,999.0
DIVINER_00710,-82.3977,-119.2502,224.2,154.6,69.6,0,999.0
DIVINER_00711,-84.0436,168.5977,180.9,140.4,40.5,0,999.0
DIVINER_00712,-85.2842,-16.962,209.3,130.7,78.6,0,999.0
DIVINER_00713,-85.8816,160.4574,199.5,183.1,16.4,0,999.0
DIVINER_00714,-86.5113,63.6552,181.8,122.6,59.2,0,999.0
DIVINER_00715,-80.7047,-71.4287,226.5,148.0,78.5,0,999.0
DIVINER_00716,-81.6938,-112.2111,210.8,171.1,39.6,0,999.0
DIVINER_00717,-80.3497,-70.6554,200.0,141.6,58.4,0,999.0
DIVINER_00718,-88.757,-146.5137,228.3,151.2,77.1,0,999.0
DIVINER_00719,-82.6913,-128.2075,206.8,159.5,47.3,0,999.0
DIVINER_00720,-80.6166,-142.3222,180.2,189.7,-9.4,0,999.0
DIVINER_00721,-88.1877,-27.7403,236.7,173.1,63.6,0,999.0
DIVINER_00722,-89.335,106.4082,195.3,187.7,7.6,0,999.0
DIVINER_00723,-82.5888,-129.1019,92.2,28.7,63.5,1,0.0
