sample_id,latitude_deg,longitude_deg,annual_illumination_pct,sunlight_hours_yr,max_continuous_sunlight_hrs,max_continuous_darkness_hrs,psr_flag,direct_earth_visibility_pct,solar_energy_yield_kwh_m2_yr
ILLUM_00342,-88.268,-147.1227,78.9,6912,1384,212,0,77.4,9030
ILLUM_00343,-85.6615,-121.8788,73.1,6404,914,246,0,57.8,8367
ILLUM_00344,-86.015,165.8687,13.5,1183,0,708,0,18.7,1545
ILLUM_00345,-83.8415,13.5145,5.0,438,0,688,0,4.8,572
ILLUM_00346,-83.6491,-174.8892,0.0,0,0,8760,1,0.0,0
ILLUM_00347,-89.547,-87.2525,87.2,7639,1767,41,0,77.0,9980
ILLUM_00348,-86.2539,-18.0203,61.2,5361,433,718,0,60.4,7005
ILLUM_00349,-83.7414,69.4472,86.7,7595,1557,64,0,96.7,9923
ILLUM_00350,-84.9686,83.9377,39.4,3451,601,658,0,52.3,4510
ILLUM_00351,-81.4351,178.3517,83.4,7306,1387,123,0,89.3,9546
ILLUM_00352,-83.4131,-76.496,41.3,3618,465,726,0,34.3,4727
ILLUM_00353,-88.3707,13.7592,21.6,1892,688,702,0,21.8,2472
ILLUM_00354,-89.2943,11.9965,15.2,1332,0,445,0,16.5,1740
ILLUM_00355,-83.5758,-33.9677,88.7,7770,1692,77,0,88.8,10152
ILLUM_00356,-89.7349,-119.1017,26.0,2278,302,590,0,23.0,2976
ILLUM_00357,-84.1422,171.8844,14.2,1244,0,667,0,16.6,1625
ILLUM_00358,-80.5977,127.1942,5.0,438,0,658,0,8.8,572
ILLUM_00359,-84.2453,-0.6001,24.9,2181,492,698,0,27.0,2850
ILLUM_00360,-86.1183,37.1684,84.4,7393,1121,82,0,90.5,9660
ILLUM_00361,-83.5671,-98.186,49.6,4345,361,450,0,40.8,5677
ILLUM_00362,-85.4175,15.7633,62.0,5431,609,558,0,62.8,7096
ILLUM_00363,-84.5438,70.1892,84.0,7358,1297,213,0,97.0,9614
ILLUM_00364,-80.5854,5.4601,47.3,4143,352,731,0,49.7,5414
ILLUM_00365,-86.139,176.5027,76.2,6675,1030,135,0,80.2,8721
ILLUM_00366,-80.3881,40.083,31.9,2794,428,700,0,37.2,3651
ILLUM_00367,-80.9465,-46.4495,91.6,8024,1688,75,0,85.6,10484
ILLUM_00368,-88.0421,97.9747,0.0,0,0,8760,1,0.0,0
ILLUM_00369,-89.3064,-118.6335,68.4,5992,407,512,0,60.1,7829
ILLUM_00370,-88.9922,-41.5743,58.1,5090,591,619,0,56.1,6650
ILLUM_00371,-89.8178,-55.0948,15.9,1393,0,414,0,10.0,1820
ILLUM_00372,-89.0556,-24.5494,37.5,3285,674,718,0,32.8,4292
ILLUM_00373,-83.1699,101.4407,26.4,2313,349,398,0,39.5,3022
ILLUM_00374,-89.2881,-5.6977,8.0,701,0,513,0,8.0,916
ILLUM_00375,-86.8102,105.8452,55.6,4871,368,478,0,65.2,6364
ILLUM_00376,-81.5512,27.536,92.7,8121,1691,78,0,98.5,10610
ILLUM_00377,-89.7673,-56.855,52.5,4599,402,371,0,44.8,6009
ILLUM_00378,-81.8553,111.5923,52.0,4555,657,352,0,61.1,5952
ILLUM_00379,-87.1815,-94.2157,6.3,552,0,745,0,0.0,721
ILLUM_00380,-88.8184,-99.2221,10.4,911,0,584,0,3.4,1190
ILLUM_00381,-83.0326,1.6211,48.1,4214,532,663,0,49.0,5505
ILLUM_00382,-83.7106,-86.0943,93.0,8147,1734,63,0,83.6,10644
ILLUM_00383,-81.2253,-176.7287,82.6,7236,1294,155,0,82.7,9454
ILLUM_00384,-82.6493,53.3871,31.2,2733,457,607,0,40.3,3571
ILLUM_00385,-81.9652,3.9938,49.8,4362,557,731,0,52.3,5700
ILLUM_00386,-87.1797,-19.6136,52.8,4625,510,689,0,49.1,6043
ILLUM_00387,-88.2256,168.1087,63.8,5589,483,542,0,67.2,7302
ILLUM_00388,-82.4939,25.6317,65.8,5764,494,665,0,69.7,7531
ILLUM_00389,-81.9317,130.8354,73.3,6421,960,192,0,82.6,8390
ILLUM_00390,-80.0949,-129.7979,5.0,438,0,565,0,0.0,572
ILLUM_00391,-85.8738,24.9143,83.8,7341,1121,185,0,93.9,9591
ILLUM_00392,-86.2798,132.4727,6.0,526,0,451,0,14.0,687
ILLUM_00393,-82.2359,29.9181,41.6,3644,479,616,0,50.2,4761
ILLUM_00394,-86.592,78.4851,81.4,7131,1347,148,0,97.2,9317
ILLUM_00395,-80.6924,-46.0643,43.4,3802,534,529,0,39.1,4967
ILLUM_00396,-81.4159,-146.7182,7.3,639,0,712,0,0.6,836
ILLUM_00397,-85.7101,-15.1559,0.0,0,0,8760,1,0.0,0
ILLUM_00398,-82.4913,-37.9874,53.9,4722,330,540,0,48.8,6169
ILLUM_00399,-82.4546,132.1417,9.5,832,0,620,0,15.8,1087
ILLUM_00400,-88.9688,-92.1617,39.1,3425,422,419,0,30.3,4475
ILLUM_00401,-80.9745,168.0243,29.1,2549,562,389,0,33.3,3331
ILLUM_00402,-84.9475,164.9297,74.5,6526,1429,196,0,80.0,8527
ILLUM_00403,-81.7354,-90.8526,11.7,1025,0,463,0,0.5,1339
ILLUM_00404,-86.7995,-54.7013,63.1,5528,645,494,0,56.7,7222
ILLUM_00405,-81.0448,142.4001,32.5,2847,575,500,0,44.7,3720
ILLUM_00406,-86.108,167.984,53.7,4704,397,663,0,57.9,6146
ILLUM_00407,-89.8916,-20.3619,20.1,1761,305,572,0,16.0,2301
ILLUM_00408,-80.9462,-64.4411,56.8,4976,422,429,0,48.9,6501
ILLUM_00409,-89.0871,9.3938,60.3,5282,385,400,0,65.7,6902
ILLUM_00410,-86.8069,67.5969,5.0,438,0,662,0,15.9,572
ILLUM_00411,-80.4994,-81.5492,72.4,6342,1177,155,0,68.4,8287
ILLUM_00412,-80.4939,85.1303,80.8,7078,1333,160,0,91.8,9248
ILLUM_00413,-84.2656,-161.4034,7.1,622,0,522,0,2.8,813
ILLUM_00414,-83.6816,-162.254,55.5,4862,554,538,0,54.3,6352
ILLUM_00415,-85.5155,-40.9364,54.2,4748,340,617,0,49.9,6203
ILLUM_00416,-87.0679,-52.7497,5.0,438,0,550,0,0.0,572
ILLUM_00417,-86.7134,-66.372,32.3,2829,647,355,0,23.4,3697
ILLUM_00418,-83.2748,-3.2329,86.3,7560,1707,56,0,91.5,9877
ILLUM_00419,-82.4763,-64.5359,52.9,4634,664,451,0,43.7,6055
ILLUM_00420,-82.0842,-110.7871,0.0,0,0,8760,1,0.0,0
ILLUM_00421,-82.1038,-68.591,64.8,5676,434,597,0,54.9,7417
ILLUM_00422,-89.0879,170.9655,5.0,438,0,551,0,4.3,572
ILLUM_00423,-85.0558,-31.9992,6.1,534,0,581,0,2.1,698
ILLUM_00424,-89.4244,-19.9034,67.7,5931,622,512,0,65.2,7749
ILLUM_00425,-84.5047,27.5562,52.9,4634,699,396,0,57.3,6055
ILLUM_00426,-85.5847,174.0027,9.4,823,0,434,0,13.1,1076
ILLUM_00427,-81.123,-93.0235,56.7,4967,605,466,0,48.3,6490
ILLUM_00428,-86.4908,65.2616,75.5,6614,1250,209,0,86.1,8641
ILLUM_00429,-88.8293,77.7545,0.0,0,0,8760,1,0.0,0
ILLUM_00430,-88.5701,38.6368,22.1,1936,504,488,0,29.6,2529
ILLUM_00431,-82.3849,-148.1118,25.1,2199,586,675,0,19.2,2873
ILLUM_00432,-83.8178,63.674,87.6,7674,1574,40,0,98.5,10026
ILLUM_00433,-88.9888,-156.9259,0.0,0,0,8760,1,0.0,0
ILLUM_00434,-89.1589,34.6114,28.2,2470,558,520,0,35.9,3228
ILLUM_00435,-82.9903,86.2492,77.0,6745,1358,103,0,88.3,8813
ILLUM_00436,-89.2724,-104.0508,13.9,1218,0,412,0,5.7,1591
ILLUM_00437,-81.7814,122.9839,18.4,1612,0,672,0,27.1,2106
ILLUM_00438,-82.9376,-169.0726,14.6,1279,0,629,0,15.3,1671
ILLUM_00439,-89.1865,123.7726,10.3,902,0,706,0,16.6,1179
ILLUM_00440,-89.1516,-14.2815,77.4,6780,903,136,0,78.7,8859
ILLUM_00441,-80.1336,-101.6683,53.7,4704,562,684,0,45.2,6146
ILLUM_00442,-86.2573,-131.8399,23.8,2085,326,644,0,17.2,2724
ILLUM_00443,-86.2936,163.1906,77.1,6754,1027,86,0,83.5,8824
ILLUM_00444,-81.872,-153.8404,0.0,0,0,8760,1,0.0,0
ILLUM_00445,-80.5275,-108.3264,11.5,1007,0,666,0,0.1,1316
ILLUM_00446,-80.14,-54.784,59.9,5247,341,520,0,53.0,6856
ILLUM_00447,-82.4662,43.2845,63.3,5545,520,544,0,75.4,7245
ILLUM_00448,-86.2374,16.1284,62.4,5466,640,697,0,70.8,7142
ILLUM_00449,-89.165,-134.7683,66.2,5799,453,646,0,61.6,7577
ILLUM_00450,-82.2285,-75.6979,15.5,1358,0,396,0,6.4,1774
ILLUM_00451,-84.416,-94.0494,28.7,2514,575,471,0,20.0,3285
ILLUM_00452,-85.7578,-103.1246,81.0,7096,1039,159,0,70.5,9271
ILLUM_00453,-80.9365,-31.988,79.8,6990,1312,91,0,80.0,9133
ILLUM_00454,-88.888,73.4513,26.2,2295,386,423,0,36.1,2999
ILLUM_00455,-85.0737,-101.7169,5.0,438,0,727,0,0.0,572
ILLUM_00456,-89.8865,-47.9956,80.8,7078,1114,112,0,74.2,9248
ILLUM_00457,-85.3134,-39.2697,36.7,3215,629,534,0,29.5,4200
ILLUM_00458,-89.437,171.5244,30.7,2689,685,515,0,32.8,3514
ILLUM_00459,-88.8118,163.6799,32.6,2856,539,426,0,35.8,3731
ILLUM_00460,-88.8247,108.0495,37.8,3311,671,620,0,49.0,4326
ILLUM_00461,-83.5079,-93.0028,32.0,2803,427,362,0,25.9,3663
ILLUM_00462,-82.5396,-155.5066,53.1,4652,585,640,0,49.7,6078
ILLUM_00463,-84.1663,-65.9145,6.5,569,0,479,0,0.0,744
ILLUM_00464,-80.3783,-83.954,88.4,7744,1690,51,0,82.4,10118
ILLUM_00465,-86.2513,2.1333,87.4,7656,1524,77,0,89.3,10003
ILLUM_00466,-87.1429,99.982,87.4,7656,1759,52,0,98.5,10003
ILLUM_00467,-81.314,128.9963,79.9,6999,1164,114,0,91.3,9145
ILLUM_00468,-87.764,124.1511,61.6,5396,303,353,0,71.0,7050
ILLUM_00469,-80.3678,-50.5168,20.3,1778,584,459,0,13.3,2323
ILLUM_00470,-89.8785,67.4044,5.0,438,0,363,0,13.9,572
ILLUM_00471,-80.3012,-67.3797,11.7,1025,0,494,0,0.2,1339
ILLUM_00472,-89.5684,-158.074,30.9,2707,539,491,0,27.0,3537
ILLUM_00473,-81.0886,72.5635,47.3,4143,692,581,0,57.4,5414
ILLUM_00474,-84.723,-176.4621,90.1,7893,1706,78,0,93.7,10312
ILLUM_00475,-80.0704,-32.6943,38.8,3399,380,667,0,36.0,4441
ILLUM_00476,-89.262,-61.4235,49.5,4336,373,657,0,41.1,5666
ILLUM_00477,-84.4615,69.6159,61.1,5352,483,632,0,75.4,6993
ILLUM_00478,-80.307,95.8484,16.0,1402,0,690,0,27.1,1831
ILLUM_00479,-84.769,-70.5259,84.8,7428,1399,145,0,79.2,9706
ILLUM_00480,-83.706,112.1857,48.7,4266,380,384,0,59.5,5574
ILLUM_00481,-83.0425,-74.19,25.1,2199,522,444,0,16.6,2873
ILLUM_00482,-85.4546,-19.3225,86.8,7604,1585,53,0,85.5,9935
ILLUM_00483,-83.7244,81.7267,58.8,5151,488,526,0,69.3,6730
ILLUM_00484,-84.1569,69.4513,46.7,4091,500,540,0,55.3,5345
ILLUM_00485,-80.9884,175.4527,55.7,4879,490,360,0,55.9,6375
ILLUM_00486,-89.5455,-98.942,68.7,6018,469,600,0,61.2,7863
ILLUM_00487,-87.1904,58.4344,13.1,1148,0,599,0,23.2,1499
ILLUM_00488,-80.4959,39.4855,78.4,6868,1233,230,0,88.5,8973
ILLUM_00489,-81.0974,149.4354,88.1,7718,1589,55,0,96.2,10083
ILLUM_00490,-85.4434,-123.7096,0.0,0,0,8760,1,0.0,0
ILLUM_00491,-83.7987,90.6473,64.0,5606,537,730,0,74.8,7325
ILLUM_00492,-87.2262,24.5767,81.6,7148,901,80,0,85.8,9339
ILLUM_00493,-88.1188,-81.1203,31.6,2768,645,509,0,25.7,3617
ILLUM_00494,-85.363,-9.2034,91.9,8050,1683,71,0,92.7,10518
ILLUM_00495,-86.4665,-59.8404,66.1,5790,603,698,0,56.0,7565
ILLUM_00496,-84.1634,28.5528,36.3,3180,520,680,0,45.1,4155
ILLUM_00497,-89.2227,140.0402,65.6,5747,412,662,0,70.8,7508
ILLUM_00498,-80.2561,24.9498,46.5,4073,593,597,0,53.8,5322
ILLUM_00499,-80.1379,47.4201,9.1,797,0,738,0,18.0,1042
ILLUM_00500,-83.0184,6.7492,74.9,6561,1267,182,0,76.8,8573
ILLUM_00501,-84.639,-161.5804,53.2,4660,437,600,0,50.5,6089
ILLUM_00502,-86.9047,-96.1709,0.0,0,0,8760,1,0.0,0
ILLUM_00503,-81.862,-2.8794,12.8,1121,0,712,0,14.2,1465
ILLUM_00504,-83.1527,-68.3153,47.3,4143,394,675,0,41.9,5414
ILLUM_00505,-88.3738,-114.5651,70.8,6202,1312,192,0,63.7,8103
ILLUM_00506,-80.8907,1.4878,91.0,7972,1625,70,0,94.1,10415
ILLUM_00507,-81.7746,-63.7885,80.2,7026,1443,108,0,75.0,9179
ILLUM_00508,-80.502,-87.0812,79.4,6955,1290,154,0,72.1,9088
ILLUM_00509,-82.7428,-12.9652,23.4,2050,663,486,0,21.3,2678
ILLUM_00510,-83.8658,-132.0177,79.7,6982,1165,165,0,72.2,9122
ILLUM_00511,-85.8176,153.9885,16.0,1402,0,650,0,20.5,1831
ILLUM_00512,-80.6727,132.3728,18.0,1577,0,505,0,26.2,2060
ILLUM_00513,-81.3394,74.7434,8.5,745,0,505,0,20.1,973
ILLUM_00514,-89.5478,-141.763,77.8,6815,1398,168,0,75.3,8905
ILLUM_00515,-89.7363,99.3158,10.4,911,0,631,0,20.2,1190
ILLUM_00516,-86.2354,110.8646,13.3,1165,0,600,0,22.5,1522
ILLUM_00517,-81.8945,96.3953,22.3,1953,506,667,0,33.3,2552
ILLUM_00518,-80.1272,-138.9723,54.8,4800,304,545,0,47.8,6272
ILLUM_00519,-88.4958,51.8069,81.5,7139,1284,140,0,91.5,9328
ILLUM_00520,-84.0587,120.3569,37.7,3303,610,579,0,48.4,4315
ILLUM_00521,-86.1911,27.8472,49.2,4310,345,393,0,56.6,5631
ILLUM_00522,-80.3009,52.7067,14.0,1226,0,681,0,23.8,1602
ILLUM_00523,-81.5788,-14.9891,25.6,2243,549,566,0,22.7,2930
ILLUM_00524,-81.6167,10.3346,11.1,972,0,626,0,14.5,1270
ILLUM_00525,-85.3131,-167.6243,38.1,3338,466,385,0,36.8,4361
ILLUM_00526,-85.8518,50.0267,52.9,4634,617,419,0,63.7,6055
ILLUM_00527,-87.2659,-150.679,25.9,2269,496,530,0,22.1,2964
ILLUM_00528,-89.4362,-23.3947,78.1,6842,928,241,0,76.4,8939
ILLUM_00529,-81.3528,-74.6442,93.0,8147,1552,40,0,83.6,10644
ILLUM_00530,-81.871,16.3541,8.5,745,0,572,0,14.2,973
ILLUM_00531,-80.0028,-131.9701,5.0,438,0,464,0,0.0,572
ILLUM_00532,-80.0336,68.9916,71.5,6263,1174,160,0,84.4,8184
ILLUM_00533,-84.4457,106.2042,20.3,1778,687,443,0,27.7,2323
ILLUM_00534,-82.3101,-121.1924,31.3,2742,598,608,0,25.0,3582
ILLUM_00535,-80.5523,-142.4473,38.5,3373,337,561,0,31.4,4407
ILLUM_00536,-81.5035,-127.6144,85.2,7464,1694,48,0,79.2,9752
ILLUM_00537,-87.5265,135.7659,58.3,5107,310,605,0,69.6,6673
ILLUM_00538,-85.4946,10.1481,5.0,438,0,653,0,5.6,572
ILLUM_00539,-88.7084,-11.786,5.0,438,0,467,0,0.0,572
ILLUM_00540,-80.4595,-141.5837,19.6,1717,0,350,0,12.7,2243
ILLUM_00541,-83.9383,53.8402,29.0,2540,656,351,0,38.3,3319
ILLUM_00542,-87.7136,132.4799,50.0,4380,655,423,0,53.4,5723
ILLUM_00543,-83.283,118.1469,81.4,7131,1410,158,0,88.4,9317
ILLUM_00544,-83.8187,45.3797,29.8,2610,663,599,0,37.0,3411
ILLUM_00545,-86.4184,-152.8997,32.2,2821,447,443,0,31.2,3685
ILLUM_00546,-88.8644,-139.5371,28.5,2497,607,400,0,24.8,3262
ILLUM_00547,-83.2843,-162.2488,5.0,438,0,521,0,0.0,572
ILLUM_00548,-84.7969,-87.3075,88.2,7726,1627,64,0,80.8,10095
ILLUM_00549,-82.2768,-131.1619,11.2,981,0,509,0,5.7,1282
ILLUM_00550,-84.7984,-86.3827,25.5,2234,399,533,0,17.3,2919
ILLUM_00551,-81.4782,-41.3791,8.0,701,0,655,0,5.7,916
ILLUM_00552,-84.4809,159.4738,41.1,3600,568,541,0,50.1,4704
ILLUM_00553,-84.3906,39.7354,86.3,7560,1836,69,0,94.9,9877
ILLUM_00554,-81.2335,120.5906,12.5,1095,0,515,0,18.2,1431
ILLUM_00555,-85.9652,75.7265,37.7,3303,677,468,0,51.6,4315
ILLUM_00556,-88.6598,-139.4989,5.0,438,0,475,0,0.0,572
ILLUM_00557,-89.7122,84.9313,71.3,6246,1245,138,0,83.2,8161
ILLUM_00558,-82.4486,-80.9644,60.1,5265,505,532,0,51.0,6879
ILLUM_00559,-83.7969,50.0788,63.7,5580,651,736,0,74.1,7291
ILLUM_00560,-82.9592,-57.2537,41.5,3635,411,394,0,36.5,4750
ILLUM_00561,-87.8704,179.162,85.2,7464,1532,69,0,86.4,9752
ILLUM_00562,-88.6363,-85.1215,34.0,2978,667,484,0,28.9,3891
ILLUM_00563,-89.8546,-79.513,48.3,4231,423,686,0,39.0,5528
ILLUM_00564,-86.4941,155.042,62.7,5493,458,504,0,70.3,7176
ILLUM_00565,-84.1008,-171.128,48.6,4257,615,579,0,47.9,5562
ILLUM_00566,-86.0776,70.808,0.0,0,0,8760,1,0.0,0
ILLUM_00567,-85.6253,81.1175,28.0,2453,473,372,0,40.0,3205
ILLUM_00568,-80.9584,121.0963,7.8,683,0,509,0,17.3,893
ILLUM_00569,-86.5174,170.7982,39.2,3434,517,351,0,42.7,4487
ILLUM_00570,-84.8601,171.2167,60.9,5335,481,552,0,59.4,6970
ILLUM_00571,-82.1635,-156.5004,10.7,937,0,511,0,7.3,1225
ILLUM_00572,-86.0346,115.8622,58.0,5081,393,538,0,68.9,6638
ILLUM_00573,-83.7791,52.6716,82.4,7218,1152,114,0,92.8,9431
ILLUM_00574,-81.3764,53.0432,33.9,2970,350,731,0,40.1,3880
ILLUM_00575,-80.5048,-133.794,19.3,1691,0,639,0,13.9,2209
ILLUM_00576,-88.5293,54.0674,84.2,7376,902,249,0,92.9,9637
ILLUM_00577,-80.7341,173.6937,0.0,0,0,8760,1,0.0,0
ILLUM_00578,-85.0788,148.2547,8.1,710,0,479,0,15.3,927
ILLUM_00579,-87.4176,-21.913,38.5,3373,493,590,0,35.0,4407
ILLUM_00580,-85.4086,-165.6187,64.8,5676,446,430,0,61.6,7417
ILLUM_00581,-80.1997,-49.5743,52.4,4590,465,506,0,47.0,5997
ILLUM_00582,-85.0738,117.5005,56.4,4941,675,559,0,67.6,6455
ILLUM_00583,-86.7125,72.5397,53.7,4704,533,587,0,63.4,6146
ILLUM_00584,-83.666,-14.6363,73.8,6465,1269,114,0,73.3,8447
ILLUM_00585,-87.5985,-160.1634,31.0,2716,633,366,0,27.0,3548
ILLUM_00586,-89.2414,-26.3179,62.3,5457,647,533,0,62.9,7131
ILLUM_00587,-88.7112,-11.151,89.6,7849,1648,68,0,92.2,10255
ILLUM_00588,-88.7195,154.28,35.9,3145,687,621,0,41.4,4109
ILLUM_00589,-88.481,50.791,74.1,6491,1033,124,0,82.9,8481
ILLUM_00590,-88.6117,-67.805,22.5,1971,666,620,0,14.1,2575
ILLUM_00591,-83.5913,9.1146,26.2,2295,644,450,0,28.4,2999
ILLUM_00592,-88.1812,-156.2201,87.7,7683,1589,73,0,84.8,10038
ILLUM_00593,-86.5433,170.1246,5.0,438,0,620,0,4.2,572
ILLUM_00594,-81.0321,-50.3784,21.3,1866,519,533,0,13.0,2438
ILLUM_00595,-85.2604,-7.9678,46.8,4100,657,431,0,44.5,5356
ILLUM_00596,-83.3244,-52.0978,36.5,3197,692,386,0,30.3,4178
ILLUM_00597,-88.2768,65.7042,56.5,4949,479,477,0,68.9,6467
ILLUM_00598,-88.0771,58.4036,19.6,1717,0,414,0,26.8,2243
ILLUM_00599,-89.5913,77.516,10.0,876,0,638,0,16.5,1145
ILLUM_00600,-88.3106,-83.4684,0.0,0,0,8760,1,0.0,0
ILLUM_00601,-87.2141,-66.3593,46.7,4091,460,654,0,40.7,5345
ILLUM_00602,-88.2299,-134.9096,52.0,4555,399,531,0,46.3,5952
ILLUM_00603,-89.113,55.9836,54.0,4730,614,498,0,65.4,6181
ILLUM_00604,-88.7936,-165.673,52.2,4573,568,459,0,49.6,5975
ILLUM_00605,-85.3922,35.1656,22.6,1980,378,454,0,29.1,2587
ILLUM_00606,-87.9367,133.0905,68.9,6036,488,376,0,79.9,7886
ILLUM_00607,-86.3573,140.6996,8.5,745,0,737,0,14.7,973
ILLUM_00608,-84.9658,-18.3464,17.0,1489,0,464,0,15.7,1946
ILLUM_00609,-83.0961,-14.6507,65.8,5764,653,576,0,67.7,7531
ILLUM_00610,-89.6069,-152.2911,27.4,2400,465,478,0,21.9,3136
ILLUM_00611,-82.0059,61.4754,46.2,4047,353,609,0,55.7,5288
ILLUM_00612,-83.721,115.6534,29.3,2567,458,373,0,40.1,3354
ILLUM_00613,-89.1824,-91.9242,49.4,4327,348,459,0,38.2,5654
ILLUM_00614,-81.2642,-28.3317,30.6,2681,449,506,0,28.2,3502
ILLUM_00615,-80.7913,121.9822,91.1,7980,1591,62,0,98.5,10427
ILLUM_00616,-89.3892,135.7634,33.8,2961,492,500,0,40.9,3869
ILLUM_00617,-87.2312,-92.4552,59.8,5238,347,562,0,49.6,6844
ILLUM_00618,-81.938,18.2054,83.0,7271,1002,88,0,87.5,9500
ILLUM_00619,-82.5174,-110.7025,57.9,5072,404,357,0,51.2,6627
ILLUM_00620,-88.1548,-143.3236,51.9,4546,580,663,0,47.8,5940
ILLUM_00621,-87.9065,148.0034,0.0,0,0,8760,1,0.0,0
ILLUM_00622,-86.2953,115.3827,45.3,3968,581,437,0,56.2,5185
ILLUM_00623,-85.1548,93.6126,74.2,6500,1125,236,0,86.7,8493
ILLUM_00624,-83.8175,-162.4441,5.5,482,0,439,0,1.8,630
ILLUM_00625,-86.3109,123.7424,80.5,7052,1204,132,0,92.4,9214
ILLUM_00626,-85.3747,-22.3041,56.1,4914,473,630,0,51.9,6421
ILLUM_00627,-82.5253,-56.7378,78.5,6877,1177,140,0,72.3,8985
ILLUM_00628,-89.6332,16.7315,5.0,438,0,522,0,3.9,572
ILLUM_00629,-87.4756,-147.1128,81.2,7113,902,166,0,77.2,9294
ILLUM_00630,-82.8665,92.3928,10.9,955,0,605,0,21.4,1248
ILLUM_00631,-81.0479,29.6766,65.8,5764,352,503,0,73.5,7531
ILLUM_00632,-84.8832,-112.8276,41.4,3627,520,507,0,30.4,4738
ILLUM_00633,-84.6789,-112.2364,62.4,5466,407,543,0,55.4,7142
ILLUM_00634,-88.9283,-113.6705,57.2,5011,638,729,0,50.5,6547
ILLUM_00635,-85.5259,-159.4791,17.0,1489,0,584,0,12.0,1946
ILLUM_00636,-84.6738,31.6074,48.6,4257,584,402,0,54.1,5562
ILLUM_00637,-87.5753,122.5253,27.2,2383,670,550,0,34.8,3113
ILLUM_00638,-87.3076,-173.7006,50.7,4441,375,516,0,52.1,5803
ILLUM_00639,-86.2272,-162.3583,68.7,6018,435,457,0,67.1,7863
ILLUM_00640,-89.7993,26.1973,5.0,438,0,744,0,12.1,572
ILLUM_00641,-86.7792,115.0184,43.9,3846,342,489,0,58.1,5025
ILLUM_00642,-87.8855,-62.374,55.9,4897,522,477,0,49.8,6398
ILLUM_00643,-86.725,-54.1388,27.4,2400,442,527,0,20.0,3136
ILLUM_00644,-88.8024,34.6847,93.0,8147,1609,36,0,96.2,10644
ILLUM_00645,-81.0947,-81.2834,50.6,4433,389,716,0,39.5,5791
ILLUM_00646,-84.0641,-170.421,14.7,1288,0,749,0,15.7,1682
ILLUM_00647,-83.209,84.6823,11.7,1025,0,526,0,20.2,1339
ILLUM_00648,-82.1083,45.234,47.4,4152,527,637,0,58.6,5425
ILLUM_00649,-85.0156,29.0722,37.8,3311,576,431,0,40.5,4326
ILLUM_00650,-89.1308,87.0063,0.0,0,0,8760,1,0.0,0
ILLUM_00651,-84.6289,63.0831,5.0,438,0,562,0,11.8,572
ILLUM_00652,-84.1316,-105.8825,54.5,4774,300,676,0,44.2,6238
ILLUM_00653,-82.5456,-53.1068,54.3,4757,478,738,0,48.9,6215
ILLUM_00654,-85.6834,-134.6003,16.6,1454,0,733,0,6.4,1900
ILLUM_00655,-88.7242,-133.2515,0.0,0,0,8760,1,0.0,0
ILLUM_00656,-87.1622,63.4305,89.8,7866,1772,40,0,98.5,10278
ILLUM_00657,-86.3692,129.096,90.7,7945,1540,67,0,98.5,10381
ILLUM_00658,-83.5408,166.5837,0.0,0,0,8760,1,0.0,0
ILLUM_00659,-84.2922,46.205,72.6,6360,1369,194,0,83.9,8309
ILLUM_00660,-86.439,-113.7235,15.7,1375,0,544,0,10.7,1797
ILLUM_00661,-80.1348,-141.9659,12.6,1104,0,730,0,8.7,1442
ILLUM_00662,-83.9423,112.6263,40.3,3530,307,499,0,51.5,4613
ILLUM_00663,-87.6277,28.3523,56.9,4984,645,591,0,63.6,6512
ILLUM_00664,-88.9822,42.5826,77.7,6807,979,99,0,87.6,8893
ILLUM_00665,-88.4714,101.3264,17.2,1507,0,710,0,31.8,1969
ILLUM_00666,-87.5404,73.1798,43.1,3776,640,527,0,55.1,4933
ILLUM_00667,-88.3932,120.405,60.0,5256,499,561,0,70.1,6867
ILLUM_00668,-88.1343,-159.763,40.7,3565,453,508,0,38.9,4658
ILLUM_00669,-87.149,89.1074,41.3,3618,421,746,0,53.1,4727
ILLUM_00670,-88.2663,126.307,19.9,1743,0,400,0,29.4,2278
ILLUM_00671,-81.0323,-76.9914,91.4,8007,1695,76,0,84.0,10461
ILLUM_00672,-89.1977,50.561,41.9,3670,439,638,0,52.9,4796
ILLUM_00673,-84.7549,-66.9017,48.8,4275,534,710,0,41.4,5585
ILLUM_00674,-85.896,164.8696,19.4,1699,0,369,0,23.4,2220
ILLUM_00675,-80.1762,-167.9675,45.1,3951,501,525,0,46.8,5162
ILLUM_00676,-88.8796,28.7254,23.3,2041,671,729,0,29.1,2667
ILLUM_00677,-86.0214,-120.0587,14.7,1288,0,421,0,10.6,1682
ILLUM_00678,-80.3053,76.3993,24.1,2111,563,579,0,35.9,2758
ILLUM_00679,-81.3449,-116.6795,5.0,438,0,679,0,0.0,572
ILLUM_00680,-81.8293,-95.262,53.6,4695,492,470,0,44.2,6135
ILLUM_00681,-87.421,-2.0265,35.9,3145,692,491,0,36.5,4109
ILLUM_00682,-88.2911,149.3406,83.6,7323,1050,245,0,90.5,9568
ILLUM_00683,-83.3136,-103.7828,5.0,438,0,528,0,0.0,572
ILLUM_00684,-80.7062,-128.0736,5.0,438,0,555,0,0.0,572
ILLUM_00685,-84.4324,93.2317,84.3,7385,1114,128,0,94.1,9649
ILLUM_00686,-84.2839,0.223,7.5,657,0,547,0,12.1,858
